Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043),2/6,8.059030066108036e-05,0.0543984529462292,0,0,221.6555555555556,2089.354581696806,PMAIP1;THBS1
GO_Biological_Process_2021,negative regulation of sprouting angiogenesis (GO:1903671),2/11,0.0002932930686478756,0.098986410668658,0,0,98.4888888888889,801.141932597962,E2F2;THBS1
GO_Biological_Process_2021,positive regulation of leukocyte activation (GO:0002696),2/19,0.000901016066486868,0.1082358600563071,0,0,52.120261437908496,365.46662006673137,CLEC4D;THBS1
GO_Biological_Process_2021,spindle assembly checkpoint signaling (GO:0071173),2/21,0.0011032037769524,0.1082358600563071,0,0,46.629239766081874,317.52352450954913,CDC20;BUB1B
GO_Biological_Process_2021,mitotic spindle assembly checkpoint signaling (GO:0007094),2/21,0.0011032037769524,0.1082358600563071,0,0,46.629239766081874,317.52352450954913,CDC20;BUB1B
GO_Biological_Process_2021,mitotic spindle checkpoint signaling (GO:0071174),2/21,0.0011032037769524,0.1082358600563071,0,0,46.629239766081874,317.52352450954913,CDC20;BUB1B
GO_Biological_Process_2021,negative regulation of mitotic metaphase/anaphase transition (GO:0045841),2/22,0.0012117096246851,0.1082358600563071,0,0,44.29555555555555,297.4766814031406,CDC20;BUB1B
GO_Biological_Process_2021,generation of neurons (GO:0048699),4/202,0.0012827953784451,0.1082358600563071,0,0,9.281183932346725,61.8007465362748,NEUROD1;GPM6A;RUNX3;RUNX2
GO_Biological_Process_2021,response to hexose (GO:0009746),2/25,0.0015666022234334,0.1162902631756995,0,0,38.51207729468599,248.74358384853045,NEUROD1;THBS1
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),2/29,0.0021074921232292,0.1162902631756995,0,0,32.8,202.12201666336145,PMAIP1;THBS1
GO_Biological_Process_2021,chondrocyte differentiation (GO:0002062),2/32,0.0025631521818335,0.1162902631756995,0,0,29.515555555555554,176.10507747279536,RUNX3;RUNX2
GO_Biological_Process_2021,regulation of sprouting angiogenesis (GO:1903670),2/33,0.0027244431737504,0.1162902631756995,0,0,28.56200716845878,168.6726823205682,E2F2;THBS1
GO_Biological_Process_2021,microtubule cytoskeleton organization involved in mitosis (GO:1902850),3/128,0.0033807454374155,0.1162902631756995,0,0,10.815272727272728,61.53521435299275,CDC20;BUB1B;KIF11
GO_Biological_Process_2021,regulation of exit from mitosis (GO:0007096),2/39,0.0037894023230311,0.1162902631756995,0,0,23.923123123123123,133.3844966595817,CDC20;BUB1B
GO_Biological_Process_2021,carboxylic acid transmembrane transport (GO:1905039),2/41,0.0041809022988387,0.1162902631756995,0,0,22.69401709401709,124.30031028003124,SLC7A11;SLC38A5
GO_Biological_Process_2021,regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041),2/42,0.0043834018988117,0.1162902631756995,0,0,22.125555555555557,120.14022156908034,PMAIP1;THBS1
GO_Biological_Process_2021,neuron development (GO:0048666),3/143,0.0046112484151703,0.1162902631756995,0,0,9.649188311688311,51.90546041920095,GPM6A;CNTNAP2;RUNX3
GO_Biological_Process_2021,amino acid transmembrane transport (GO:0003333),2/45,0.0050176439094747,0.1162902631756995,0,0,20.578811369509044,108.96058335116376,SLC7A11;SLC38A5
GO_Biological_Process_2021,regulation of cell differentiation (GO:0045595),3/156,0.0058712346348057,0.1162902631756995,0,0,8.823529411764707,45.3325618027866,NEUROD1;RUNX3;RUNX2
GO_Biological_Process_2021,response to glucose (GO:0009749),2/49,0.0059249133189626,0.1162902631756995,0,0,18.823640661938533,96.53872061345716,NEUROD1;THBS1
GO_Biological_Process_2021,mitotic spindle organization (GO:0007052),3/157,0.005975845104272,0.1162902631756995,0,0,8.765791027154664,44.88111085113901,CDC20;BUB1B;KIF11
GO_Biological_Process_2021,amino acid transport (GO:0006865),2/50,0.0061625935135597,0.1162902631756995,0,0,18.43055555555556,93.79784429037068,SLC7A11;SLC38A5
GO_Biological_Process_2021,cartilage development (GO:0051216),2/52,0.0066508440161801,0.1162902631756995,0,0,17.691555555555556,88.6879716765397,RUNX3;RUNX2
GO_Biological_Process_2021,plasma membrane bounded cell projection morphogenesis (GO:0120039),2/52,0.0066508440161801,0.1162902631756995,0,0,17.691555555555556,88.6879716765397,GPM6A;CNTNAP2
GO_Biological_Process_2021,neuron differentiation (GO:0030182),3/174,0.0079272449241671,0.1162902631756995,0,0,7.88755980861244,38.15567405189348,NEUROD1;RUNX3;RUNX2
GO_Biological_Process_2021,synapse assembly (GO:0007416),2/69,0.0114729907335242,0.1162902631756995,0,0,13.191376451077945,58.93589927570866,GPM6A;CDH2
GO_Biological_Process_2021,"negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)",1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,RUNX3
GO_Biological_Process_2021,"positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)",1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,RUNX3
GO_Biological_Process_2021,amacrine cell differentiation (GO:0035881),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,NEUROD1
GO_Biological_Process_2021,negative regulation of cGMP-mediated signaling (GO:0010754),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,THBS1
GO_Biological_Process_2021,regulation of system process (GO:0044057),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,HTR2C
GO_Biological_Process_2021,regulation of astrocyte activation (GO:0061888),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,LDLR
GO_Biological_Process_2021,regulation of type B pancreatic cell apoptotic process (GO:2000674),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,NEUROD1
GO_Biological_Process_2021,negative regulation of plasminogen activation (GO:0010757),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,THBS1
GO_Biological_Process_2021,positive regulation of protein catabolic process in the vacuole (GO:1904352),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,LDLR
GO_Biological_Process_2021,chronic inflammatory response (GO:0002544),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,THBS1
GO_Biological_Process_2021,deoxyribonucleotide metabolic process (GO:0009262),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,RRM2
GO_Biological_Process_2021,regulation of natural killer cell differentiation (GO:0032823),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,PRDM1
GO_Biological_Process_2021,peripheral nervous system neuron differentiation (GO:0048934),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,RUNX3
GO_Biological_Process_2021,regulation of phosphatidylinositol biosynthetic process (GO:0010511),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,HTR2C
GO_Biological_Process_2021,protein localization to axon (GO:0099612),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,CNTNAP2
GO_Biological_Process_2021,enteroendocrine cell differentiation (GO:0035883),1/5,0.0116959562183021,0.1162902631756995,0,0,108.41847826086956,482.3009144981259,NEUROD1
GO_Biological_Process_2021,modification-dependent protein catabolic process (GO:0019941),3/201,0.011721460299431,0.1162902631756995,0,0,6.802685950413223,30.247013177324952,CDC20;BUB1B;DTL
GO_Biological_Process_2021,negative regulation of epithelial cell proliferation (GO:0050680),2/72,0.0124444020382666,0.1162902631756995,0,0,12.624126984126985,55.37553598693646,RUNX3;THBS1
GO_Biological_Process_2021,regulation of peptide hormone secretion (GO:0090276),2/74,0.0131113669466945,0.1162902631756995,0,0,12.272222222222222,53.1911947979084,NEUROD1;HTR2C
GO_Biological_Process_2021,negative regulation of astrocyte differentiation (GO:0048712),1/6,0.0140190390147642,0.1162902631756995,0,0,86.7304347826087,370.1081619438501,LDLR
GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),1/6,0.0140190390147642,0.1162902631756995,0,0,86.7304347826087,370.1081619438501,THBS1
GO_Biological_Process_2021,aromatic amino acid transport (GO:0015801),1/6,0.0140190390147642,0.1162902631756995,0,0,86.7304347826087,370.1081619438501,SLC38A5
GO_Biological_Process_2021,glandular epithelial cell differentiation (GO:0002067),1/6,0.0140190390147642,0.1162902631756995,0,0,86.7304347826087,370.1081619438501,NEUROD1
GO_Biological_Process_2021,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237),1/6,0.0140190390147642,0.1162902631756995,0,0,86.7304347826087,370.1081619438501,PMAIP1
GO_Biological_Process_2021,positive regulation of gap junction assembly (GO:1903598),1/6,0.0140190390147642,0.1162902631756995,0,0,86.7304347826087,370.1081619438501,CNTNAP2
