Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,"mRNA splicing, via spliceosome (GO:0000398)",61/274,3.785560419843779e-06,0.0106312895042847,0,0,2.0384010510249424,25.448044116821503,DBR1;DDX46;CASC3;PRPF19;CWC27;ELAVL1;CCAR1;PQBP1;EFTUD2;SYNCRIP;RBM4;SART1;RAVER1;SNRNP70;DHX16;PRMT5;RBM17;IK;PRMT7;RBM15;SCAF11;RBM19;PRPF40A;PRPF4B;PLRG1;GTF2F1;PRPF6;SYF2;HNRNPH2;HNRNPH3;CACTIN;SNRNP200;RBM22;DHX8;CSTF3;CSTF2;PRCC;CWF19L2;FIP1L1;PUF60;POLR2E;DHX38;SYMPK;SNRPB2;SRSF11;SF3A1;CPSF7;ALYREF;CPSF3;UPF3B;MAGOHB;SNUPN;U2SURP;HNRNPL;SMU1;SNRNP40;PHF5A;MFAP1;CWF19L1;BUD13;CDK13
GO_Biological_Process_2021,mRNA processing (GO:0006397),65/300,4.852254451978449e-06,0.0106312895042847,0,0,1.9694620336426305,24.09846964488908,DBR1;DDX46;CELF1;CASC3;PRPF19;CWC27;ELAVL1;CCAR1;PQBP1;EFTUD2;SYNCRIP;RBM4;SART1;RAVER1;SNRNP70;DHX16;CMTR1;CMTR2;RBM17;IK;RBM15;SCAF11;RBM19;THOC1;PRPF40A;PRPF4B;PLRG1;GTF2F1;PRPF6;SYF2;HNRNPH2;HNRNPH3;CACTIN;SNRNP200;RBM22;DHX8;RNMT;CSTF3;CSTF2;PRCC;CWF19L2;FIP1L1;PUF60;POLR2E;DHX38;SYMPK;RPRD1B;SNRPB2;SRSF11;SF3A1;CPSF7;RNGTT;ALYREF;CPSF3;UPF3B;MAGOHB;GTF2H3;U2SURP;HNRNPL;SMU1;SNRNP40;PHF5A;MFAP1;CWF19L1;BUD13
GO_Biological_Process_2021,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",56/251,8.672054964242209e-06,0.0126669816177697,0,0,2.04198178276207,23.80012422159376,DBR1;DDX46;CASC3;PRPF19;CWC27;ELAVL1;CCAR1;PQBP1;EFTUD2;SYNCRIP;RBM4;SART1;RAVER1;SNRNP70;DHX16;RBM17;IK;RBM15;RBM19;PRPF40A;PRPF4B;PLRG1;GTF2F1;PRPF6;SYF2;HNRNPH2;HNRNPH3;CACTIN;SNRNP200;RBM22;DHX8;CSTF3;CSTF2;PRCC;CWF19L2;FIP1L1;PUF60;POLR2E;DHX38;SYMPK;SNRPB2;SRSF11;SF3A1;CPSF7;ALYREF;CPSF3;UPF3B;MAGOHB;U2SURP;HNRNPL;SMU1;SNRNP40;PHF5A;MFAP1;CWF19L1;BUD13
GO_Biological_Process_2021,protein modification by small protein conjugation (GO:0032446),80/409,2.423444953419558e-05,0.0265488394647112,0,0,1.7326866855181229,18.41453562928661,FBH1;UBE2D2;MAGEF1;FBXO25;IFIH1;ANKRD9;NUB1;SUMO1;SUMO3;ENC1;FBXO4;ELOC;NUP214;PIAS4;VPS18;PIAS3;TRIM61;USP7;AREL1;DTX3L;EIPR1;ARRDC1;FBXW11;ATG10;HLA-A;COMMD1;UCHL3;PIAS1;NUP93;RNF168;H2BC13;UBE2R2;PEX5;KCTD13;TRIM13;UFC1;TRIM52;DCUN1D4;DCUN1D1;RNF8;WDR61;NEDD8;RTF1;KLHL13;UBE2J2;DTX4;NUP160;DCAF15;PCNP;VCPIP1;POM121C;NUP85;DDRGK1;TPR;VPS11;NUP88;RAE1;BRAP;H2BC9;UBE2F;BCL11A;UBE2C;RNF26;HUWE1;WWP2;KLHL9;TRIM39;TSPAN17;CDC16;MKRN1;UBE2N;RNF181;FBXL3;UBA1;CCDC22;TRIM38;FBXL5;UBE2K;TRIM33;NUP37
GO_Biological_Process_2021,cytosolic transport (GO:0016482),28/116,0.0003818289911641224,0.2432224952220224,0,0,2.250525966116709,17.712849498734627,SYS1;DCTN1;GOSR1;ARL1;VPS26A;AP2A1;SNX32;VPS26B;CLN5;CLN3;TBC1D10C;RAB29;VPS54;VPS35;EPS15;SNX5;TBC1D10B;SNX6;GBF1;HOOK3;SNF8;PHETA1;RBSN;WDR81;HEATR5A;DOP1B;PIK3C3;RAB7A
GO_Biological_Process_2021,proteasomal protein catabolic process (GO:0010498),43/205,0.0003830958113292596,0.2432224952220224,0,0,1.8809030299362544,14.797488167174428,UBXN2B;UBXN2A;SEL1L;PRPF19;FBXO44;ANKRD9;PCNP;PSMB4;RNF216;PSMD5;PSMB3;HECTD3;ENC1;TRIM3;SPOP;FEM1C;SKP2;UBXN6;AREL1;FBXW11;RHBDD1;SIAH1;HUWE1;DNAJB12;KLHL22;WWP2;BFAR;PPP2R5C;PSMB8;PSMB9;KLHL42;PSMC5;KBTBD6;PSMA2;TBL1XR1;PSME3;GID8;KCTD13;PSME1;TRIM13;SPOPL;ERCC8;UBE2K
GO_Biological_Process_2021,endomembrane system organization (GO:0010256),42/199,0.0003885343374153713,0.2432224952220224,0,0,1.8954415294946847,14.88514685723178,WASHC5;TMED10;LMAN2L;UBXN2B;UBXN2A;ARL1;DYSF;HTT;TOR1AIP2;MIA3;SNX10;RNF112;LMAN1;BAG5;VPS11;RAB29;DYM;ZNF501;TMED7;TMED6;RAB2A;VPS18;GOLGA8R;USP8;SEC16B;SUN1;CAV2;RNF26;GBF1;AP3D1;HUWE1;HOOK3;PHETA1;NUP93;RAB30;REEP5;VAPA;DOP1B;CHMP2B;PLEKHM2;ARHGEF7;BLZF1
GO_Biological_Process_2021,protein sumoylation (GO:0016925),16/55,0.0007990880870135447,0.4347976804959779,0,0,2.895830095830096,20.653174257212743,NUP214;PIAS4;PIAS3;BCL11A;NUP160;PIAS1;IFIH1;NUP93;SUMO1;POM121C;NUP85;SUMO3;TPR;NUP88;RAE1;NUP37
GO_Biological_Process_2021,DNA ligation involved in DNA repair (GO:0051103),4/5,0.0010811907945925,0.4347976804959779,0,0,28.15922798552473,192.31886135452277,POLB;LIG4;XRCC1;LIG3
GO_Biological_Process_2021,regulation of guanyl-nucleotide exchange factor activity (GO:1905097),4/5,0.0010811907945925,0.4347976804959779,0,0,28.15922798552473,192.31886135452277,CCPG1;STMN1;PBXIP1;MET
