Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,sensory perception of smell (GO:0007608),21/111,0.1130776899574321,0.9999962292862185,0,0,1.3893123543123542,3.0282565952401863,OR10K2;OR6K6;OR1C1;OR5I1;OR52D1;OR9Q2;OR10T2;OR9Q1;OR1K1;OR5M11;OR51V1;OR5AC2;SYT10;OR51B6;OR8B4;GPR148;OR5D16;OR6C3;OR8G5;OR5D13;OR10A5
GO_Biological_Process_2021,leukotriene D4 biosynthetic process (GO:1901750),3/9,0.1283274197778959,0.9999962292862185,0,0,2.9730715774843643,6.10422230451674,GGTLC1;GGT7;GGTLC3
GO_Biological_Process_2021,leukotriene D4 metabolic process (GO:1901748),3/9,0.1283274197778959,0.9999962292862185,0,0,2.9730715774843643,6.10422230451674,GGTLC1;GGT7;GGTLC3
GO_Biological_Process_2021,xenobiotic glucuronidation (GO:0052697),3/11,0.2033082292919278,0.9999962292862185,0,0,2.229543085476025,3.551733660251525,UGT2B11;UGT2B28;UGT1A9
GO_Biological_Process_2021,regulation of very-low-density lipoprotein particle remodeling (GO:0010901),2/6,0.209607605734421,0.9999962292862185,0,0,2.972386245224036,4.644407130880556,APOC2;APOA2
GO_Biological_Process_2021,positive regulation of gap junction assembly (GO:1903598),2/6,0.209607605734421,0.9999962292862185,0,0,2.972386245224036,4.644407130880556,CNTNAP2;IRX3
GO_Biological_Process_2021,sulfation (GO:0051923),4/17,0.2215469665303641,0.9999962292862185,0,0,1.82946980027272,2.757231757465655,SULT1C3;CHST4;SULT1A3;SULT2A1
GO_Biological_Process_2021,detection of chemical stimulus involved in sensory perception of smell (GO:0050911),5/23,0.2291470800972301,0.9999962292862185,0,0,1.651696028434554,2.4335944105956413,OR10K2;OR6K6;OR10T2;GPR148;OR1K1
GO_Biological_Process_2021,negative regulation of lymphocyte differentiation (GO:0045620),2/7,0.2668174559603442,0.9999962292862185,0,0,2.377770059048281,3.1414873081747925,IFNL1;IFNB1
GO_Biological_Process_2021,negative regulation of type 2 immune response (GO:0002829),2/7,0.2668174559603442,0.9999962292862185,0,0,2.377770059048281,3.1414873081747925,IFNL1;IFNB1
GO_Biological_Process_2021,regulation of MHC class I biosynthetic process (GO:0045343),2/7,0.2668174559603442,0.9999962292862185,0,0,2.377770059048281,3.1414873081747925,IFNL1;IFNB1
GO_Biological_Process_2021,ethanol catabolic process (GO:0006068),2/7,0.2668174559603442,0.9999962292862185,0,0,2.377770059048281,3.1414873081747925,SULT1A3;SULT2A1
GO_Biological_Process_2021,detection of chemical stimulus involved in sensory perception (GO:0050907),5/25,0.2871333132179238,0.9999962292862185,0,0,1.4863525730180809,1.854683619985171,OR10K2;OR6K6;OR10T2;GPR148;OR1K1
GO_Biological_Process_2021,insulin secretion (GO:0030073),4/20,0.3234733212236194,0.9999962292862185,0,0,1.4861835245046924,1.6773641483377777,SLC30A8;GAL;CLTRN;MAFA
GO_Biological_Process_2021,potassium ion export across plasma membrane (GO:0097623),3/14,0.3276545512650769,0.9999962292862185,0,0,1.6212015920146567,1.8089293160696744,KCNE2;KCNA5;KCNK18
GO_Biological_Process_2021,sensory perception of chemical stimulus (GO:0007606),16/99,0.3502184245403803,0.9999962292862185,0,0,1.1462646397106753,1.2026588529141211,OR1C1;OR5I1;OR52D1;OR9Q2;OR9Q1;OR5M11;OR51V1;OR5AC2;SYT10;OR51B6;OR8B4;OR5D16;OR6C3;OR8G5;OR5D13;OR10A5
GO_Biological_Process_2021,innate immune response in mucosa (GO:0002227),4/21,0.3583701105356689,0.9999962292862185,0,0,1.3986791797010776,1.4353091863632672,BPIFB1;DEFA6;DEFA4;DEFA5
GO_Biological_Process_2021,regulation of gap junction assembly (GO:1903596),2/9,0.3798434420854325,0.9999962292862185,0,0,1.6982087034188458,1.643859411518878,CNTNAP2;IRX3
GO_Biological_Process_2021,chylomicron remodeling (GO:0034371),2/9,0.3798434420854325,0.9999962292862185,0,0,1.6982087034188458,1.643859411518878,APOC2;APOA2
GO_Biological_Process_2021,cytolysis by host of symbiont cells (GO:0051838),2/9,0.3798434420854325,0.9999962292862185,0,0,1.6982087034188458,1.643859411518878,CFHR5;REG3G
GO_Biological_Process_2021,cytolysis in other organism involved in symbiotic interaction (GO:0051801),2/9,0.3798434420854325,0.9999962292862185,0,0,1.6982087034188458,1.643859411518878,CFHR5;REG3G
GO_Biological_Process_2021,phenol-containing compound biosynthetic process (GO:0046189),2/9,0.3798434420854325,0.9999962292862185,0,0,1.6982087034188458,1.643859411518878,DDC;TYR
GO_Biological_Process_2021,regulation of transmembrane transporter activity (GO:0022898),2/9,0.3798434420854325,0.9999962292862185,0,0,1.6982087034188458,1.643859411518878,CLTRN;INS
GO_Biological_Process_2021,killing by host of symbiont cells (GO:0051873),3/16,0.4113037884258138,0.9999962292862185,0,0,1.3716255946971725,1.2185839903458886,DEFA5;CFHR5;REG3G
GO_Biological_Process_2021,receptor guanylyl cyclase signaling pathway (GO:0007168),2/10,0.4336669286430225,0.9999962292862185,0,0,1.4858457797846474,1.2413921811002175,NPPB;NPPC
GO_Biological_Process_2021,negative regulation of lymphocyte apoptotic process (GO:0070229),2/10,0.4336669286430225,0.9999962292862185,0,0,1.4858457797846474,1.2413921811002175,BCL6;PIP
GO_Biological_Process_2021,cellular response to acetylcholine (GO:1905145),2/10,0.4336669286430225,0.9999962292862185,0,0,1.4858457797846474,1.2413921811002175,CHRNA3;LY6G6D
GO_Biological_Process_2021,cGMP biosynthetic process (GO:0006182),2/10,0.4336669286430225,0.9999962292862185,0,0,1.4858457797846474,1.2413921811002175,NPPB;NPPC
GO_Biological_Process_2021,chylomicron assembly (GO:0034378),2/10,0.4336669286430225,0.9999962292862185,0,0,1.4858457797846474,1.2413921811002175,APOC2;APOA2
GO_Biological_Process_2021,primary alcohol catabolic process (GO:0034310),2/10,0.4336669286430225,0.9999962292862185,0,0,1.4858457797846474,1.2413921811002175,SULT1A3;SULT2A1
GO_Biological_Process_2021,negative regulation of execution phase of apoptosis (GO:1900118),3/17,0.4519659484344375,0.9999962292862185,0,0,1.2735778814653034,1.0114098843579895,MTRNR2L10;MTRNR2L3;MTRNR2L4
GO_Biological_Process_2021,negative regulation of cholesterol transport (GO:0032375),2/11,0.4848577265797003,0.9999962292862185,0,0,1.3206746169580488,0.956036062472194,APOC2;APOA2
GO_Biological_Process_2021,positive regulation of chondrocyte differentiation (GO:0032332),2/11,0.4848577265797003,0.9999962292862185,0,0,1.3206746169580488,0.956036062472194,PKDCC;ZBTB16
GO_Biological_Process_2021,embryonic heart tube development (GO:0035050),3/18,0.4914126309343277,0.9999962292862185,0,0,1.1886031966643502,0.8444682387218618,APELA;TBX20;PITX2
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141),3/18,0.4914126309343277,0.9999962292862185,0,0,1.1886031966643502,0.8444682387218618,IFNA16;IFNB1;IFNA17
GO_Biological_Process_2021,response to hexose (GO:0009746),4/25,0.4950273266985193,0.9999962292862185,0,0,1.131999271728156,0.7959565856550157,GYS2;SLC30A8;APOA2;MAFA
