Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,xenobiotic glucuronidation (GO:0052697),11/11,0.2894876123027208,0.9999991200258356,0,0,23441.0,29058.466238562847,UGT1A10;UGT2B11;UGT1A1;UGT1A5;UGT1A4;UGT2B28;UGT1A3;UGT1A9;UGT1A8;UGT1A7;UGT1A6
GO_Biological_Process_2021,flavonoid glucuronidation (GO:0052696),9/9,0.362692696957471,0.9999991200258356,0,0,19179.0,19451.329681003368,UGT1A10;UGT1A1;UGT1A5;UGT1A4;UGT1A3;UGT1A9;UGT1A8;UGT1A7;UGT1A6
GO_Biological_Process_2021,adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway (GO:0007197),8/8,0.4059656874599113,0.9999991200258356,0,0,17048.0,15368.544180712855,CHRM2;CHRM3;CHRM1;HRH3;CHRM4;CHRM5;HRH4;OPRM1
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141),17/18,0.4139942501298224,0.9999991200258356,0,0,2.0283441631189785,1.7888031956381814,IFNA5;IFNA4;IFNA7;IFNA14;IFNA6;IFNA1;IFNA16;IFNB1;IFNA17;IFNA2;IFNA8;IFNW1;IFNG;IFNE;IFNK;IFNA10;IFNA21
GO_Biological_Process_2021,adenylate cyclase-inhibiting serotonin receptor signaling pathway (GO:0007198),7/7,0.4543988761906792,0.9999991200258356,0,0,14917.0,11766.229540818356,HTR1E;HTR1F;HTR1D;HTR1A;HTR1B;HTR4;HTR5A
GO_Biological_Process_2021,coumarin metabolic process (GO:0009804),6/6,0.5086072801983182,0.9999991200258356,0,0,12786.0,8644.347524805053,CYP2A7;CYP2A6;CYP2A13;CYP2D6;UGT1A8;UGT1A7
GO_Biological_Process_2021,induction of bacterial agglutination (GO:0043152),6/6,0.5086072801983182,0.9999991200258356,0,0,12786.0,8644.347524805053,FGB;FGA;DMBT1;SFTPD;RNASE3;RNASE2
GO_Biological_Process_2021,negative regulation of serine-type peptidase activity (GO:1902572),6/6,0.5086072801983182,0.9999991200258356,0,0,12786.0,8644.347524805053,ANXA8L1;SPINK2;CR1;SPINK6;SPINK5;ANXA8
GO_Biological_Process_2021,regulation of serine-type endopeptidase activity (GO:1900003),6/6,0.5086072801983182,0.9999991200258356,0,0,12786.0,8644.347524805053,ANXA8L1;SPINK2;CR1;SEMG2;SEMG1;ANXA8
GO_Biological_Process_2021,regulation of very-low-density lipoprotein particle remodeling (GO:0010901),6/6,0.5086072801983182,0.9999991200258356,0,0,12786.0,8644.347524805053,APOC2;APOA2;NR1H4;APOA1;APOC3;APOA5
