Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,aerobic electron transport chain (GO:0019646),33/70,1.1300720342524236e-36,1.819338555254896e-33,0,0,44.1091344509066,3650.947550519956,COX7B;NDUFB7;NDUFB10;NDUFB6;UQCRB;NDUFB5;COX4I1;NDUFB4;UQCR10;COX5B;COX6A2;COX7C;COX5A;UQCRFS1;CYC1;NDUFV1;COX8A;NDUFA9;NDUFA5;NDUFA4;NDUFA3;SDHC;SDHD;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;NDUFS3;CYCS;NDUFS1;UQCRC2
GO_Biological_Process_2021,mitochondrial ATP synthesis coupled electron transport (GO:0042775),33/71,2.070960222259415e-36,1.819338555254896e-33,0,0,42.94616922051966,3528.674183080945,COX7B;NDUFB7;NDUFB10;NDUFB6;UQCRB;NDUFB5;COX4I1;NDUFB4;UQCR10;COX5B;COX6A2;COX7C;COX5A;UQCRFS1;CYC1;NDUFV1;COX8A;NDUFA9;NDUFA5;NDUFA4;NDUFA3;SDHC;SDHD;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;NDUFS3;CYCS;NDUFS1;UQCRC2
GO_Biological_Process_2021,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",17/39,1.0004162535463493e-18,5.859104524936452e-16,0,0,36.75624861756248,1523.4037258058845,NDUFA9;NDUFB7;NDUFB10;NDUFB6;NDUFA5;NDUFB5;NDUFA4;NDUFB4;NDUFA3;NDUFS8;NDUFS7;NDUFS6;NDUFAB1;NDUFS4;NDUFS3;NDUFS1;NDUFV1
GO_Biological_Process_2021,mitochondrial respiratory chain complex I assembly (GO:0032981),19/58,5.611491971266885e-18,1.9718782787031828e-15,0,0,23.26669174346436,924.192899384956,NDUFA9;NDUFB7;NDUFB10;NDUFB6;NDUFA5;NDUFB5;NDUFB4;NDUFA3;ECSIT;OXA1L;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;NDUFS3;TMEM126A;NDUFS1;NDUFV1
GO_Biological_Process_2021,NADH dehydrogenase complex assembly (GO:0010257),19/58,5.611491971266885e-18,1.9718782787031828e-15,0,0,23.26669174346436,924.192899384956,NDUFA9;NDUFB7;NDUFB10;NDUFB6;NDUFA5;NDUFB5;NDUFB4;NDUFA3;ECSIT;OXA1L;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;NDUFS3;TMEM126A;NDUFS1;NDUFV1
GO_Biological_Process_2021,cellular respiration (GO:0045333),16/42,1.4653325726223714e-16,4.290982216829178e-14,0,0,29.194921583271096,1064.4257989540536,UQCRB;NDUFA5;MDH2;ETFDH;SDHC;UQCR10;SDHB;OXA1L;NDUFS8;NDUFS7;LYRM7;NDUFS4;UQCRFS1;CYCS;NDUFS1;UQCRC2
GO_Biological_Process_2021,mitochondrial respiratory chain complex assembly (GO:0033108),21/90,2.3342008125701035e-16,5.85884403955096e-14,0,0,14.584018801410105,524.9326796904335,NDUFA9;NDUFB7;NDUFB10;NDUFB6;NDUFA5;NDUFB5;NDUFB4;NDUFA3;ECSIT;OXA1L;NDUFS8;NDUFS7;NDUFS6;NDUFS4;LYRM7;NDUFAB1;NDUFS3;TMEM126A;UQCRFS1;NDUFS1;NDUFV1
GO_Biological_Process_2021,mitochondrial ATP synthesis coupled proton transport (GO:0042776),11/17,4.183370592274673e-15,9.18772766328325e-13,0,0,86.02158273381295,2847.9732373845645,ATP5PF;ATP5F1A;ATP5PD;ATP5F1B;ATP5PB;ATP5MC2;ATP5PO;ATP5MC3;ATP5MG;ATP5MC1;ATP5ME
GO_Biological_Process_2021,ATP synthesis coupled proton transport (GO:0015986),11/19,2.458255470876356e-14,4.799060958144175e-12,0,0,64.50959232613909,2021.5202810553117,ATP5PF;ATP5F1A;ATP5PD;ATP5F1B;ATP5PB;ATP5MC2;ATP5PO;ATP5MC3;ATP5MG;ATP5MC1;ATP5ME
GO_Biological_Process_2021,cristae formation (GO:0042407),12/28,1.766456706978084e-13,3.103664434160493e-11,0,0,35.25721153846154,1035.3149903168412,ATP5PF;ATP5F1A;ATP5F1B;ATP5PD;APOOL;ATP5PB;ATP5MC2;ATP5PO;ATP5MC3;ATP5MG;ATP5MC1;ATP5ME
GO_Biological_Process_2021,"mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)",10/17,3.086654260444412e-13,4.9302286687280275e-11,0,0,66.86602870813397,1926.177490878404,COX8A;COX7B;NDUFA4;COX4I1;CYCS;COX5B;COX5A;COX6A2;COX7C;COX6B1
GO_Biological_Process_2021,"energy coupled proton transport, down electrochemical gradient (GO:0015985)",8/12,1.89269223256816e-11,2.771216877185214e-09,0,0,93.18095238095238,2300.6783174915386,ATP5F1A;ATP5PD;ATP5PB;ATP5MC2;ATP5PO;ATP5MC3;ATP5MG;ATP5MC1
GO_Biological_Process_2021,inner mitochondrial membrane organization (GO:0007007),13/49,2.1489596730795325e-11,2.9044016504621067e-09,0,0,16.999196787148595,417.558957224595,TOMM70;ATP5PF;ATP5PD;APOOL;ATP5PB;ATP5MC2;ATP5MC3;ATP5MC1;ATP5F1A;ATP5F1B;ATP5PO;ATP5MG;ATP5ME
GO_Biological_Process_2021,aerobic respiration (GO:0009060),9/21,2.0263200081803475e-10,2.5430316102663366e-08,0,0,35.011933174224346,781.4533795334377,OXA1L;NDUFS8;UQCRB;NDUFS7;MDH2;SDHC;UQCR10;UQCRC2;SDHB
GO_Biological_Process_2021,muscle contraction (GO:0006936),18/129,3.102786676987253e-10,3.634397460977736e-08,0,0,7.697165458141068,168.51827908045817,MYOM1;CAV3;SMPX;TPM3;TNNC1;LMOD3;MYOM2;TTN;CKMT2;SGCA;TNNT1;MYL2;MYL3;TNNI1;CACNA1S;ALDOA;SNTB1;MYH7
GO_Biological_Process_2021,striated muscle contraction (GO:0006941),12/54,1.2043230899297128e-09,1.322497293129066e-07,0,0,13.413461538461538,275.4769299002146,CSRP3;SMPX;TNNT1;TNNC1;MYL3;TNNI1;RCSD1;ALDOA;LMOD3;MYH7;TTN;SCN2B
GO_Biological_Process_2021,mitochondrial translational elongation (GO:0070125),14/89,6.056829620989631e-09,6.259911555340459e-07,0,0,8.790917874396134,166.3424454785888,PTCD3;TSFM;GFM1;MRPS35;MRPS18B;MRPL16;MRPS30;MRPL12;MRPL35;MRPL44;MRPL41;OXA1L;MRPS9;MRPL1
GO_Biological_Process_2021,acetyl-CoA biosynthetic process from pyruvate (GO:0006086),5/6,2.5850349143315783e-08,2.5232813024892134e-06,0,0,231.3356973995272,4041.6524892370257,PDHX;PDHA1;DLAT;PDHB;DLD
